hs_edition,hs_code,description,parent_code
2017,844511,Textile machinery; carding machines for preparing textile fibres,8445
2017,844512,Textile machinery; combing machines for preparing textile fibres,8445
2017,844513,Textile machinery; drawing or roving machines for preparing textile fibres,8445
2017,844519,"Textile machinery; n.e.c. in heading no. 8445, for preparing textile fibres",8445
2017,844520,Textile machinery; spinning machines,8445
2017,844530,Textile machinery; doubling or twisting machines,8445
2017,844540,Textile machinery; winding (including weft-winding) or reeling machines,8445
2017,844590,Textile machinery; involved in textile fibre or textile yarn preparation and n.e.c. in heading no. 8445,8445
2017,844610,Weaving machines (looms); for weaving fabrics of a width 30cm or less,8446
2017,844621,"Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttle type, power looms",8446
2017,844629,"Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttle type, other than power looms",8446
2017,844630,"Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttleless type",8446
2017,844711,"Knitting machines; circular, with cylinder diameter not exceeding 165mm",8447
2017,844712,"Knitting machines; circular, with cylinder diameter exceeding 165mm",8447
2017,844720,"Knitting machines; flat, stitch-bonding machines",8447
2017,844790,"Machines; for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",8447
2017,844811,"Machinery, auxiliary; dobbies and jacquards, card reducing, copying, punching or assembling machines for use therewith",8448
2017,844819,"Machinery, auxiliary; for machines of heading no. 8444, 8445, 8446 or 8447, n.e.c. in item no. 8448.11",8448
2017,844820,Machines; parts and accessories of machines or auxiliary machinery of heading no. 8444,8448
2017,844831,"Machines, card clothing; parts and accessories",8448
2017,844832,"Machines; parts and accessories of machines or auxiliary machinery for preparing textile fibres, other than card clothing",8448
2017,844833,"Machines; parts and accessories of machines or auxiliary machinery, spindles, spindle flyers, spinning rings and ring travellers",8448
2017,844839,"Machines; parts and accessories of machines or auxiliary machinery of heading no. 8445, n.e.c. in item no. 8448.3",8448
2017,844842,"Weaving machines (looms); parts including their auxiliary machinery, and accessories thereof, reeds for looms, healds and heald-frames",8448
2017,844849,"Weaving machines (looms); parts including their auxiliary machinery, and accessories thereof n.e.c. in item no. 8448.4",8448
2017,844851,"Machines; parts and accessories of machines of heading no. 8447 or auxiliary machinery, sinkers, needles and other articles used in forming stitches",8448
2017,844859,"Machines; parts and accessories of machines or auxiliary machinery of heading no. 8447, other than sinkers, needles and other articles used in forming stitches",8448
2017,844900,"Machinery; for manufacture or finishing felt or non-wovens in the piece or in shapes, including machinery for making felt hats, blocks for making hats",8449
2017,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",8450
2017,845012,"Washing machines; household or laundry-type, with built-in centrifugal drier, (not fully-automatic), of a dry linen capacity not exceeding 10kg",8450
2017,845019,"Washing machines; household or laundry-type, not fully-automatic, without built-in centrifugal drier, of a dry linen capacity not exceeding 10kg",8450
2017,845020,"Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg",8450
2017,845090,Washing machines; parts for household or laundry-type,8450
2017,845110,Dry-cleaning machines,8451
2017,845121,Drying machines; of a dry linen capacity not exceeding 10kg,8451
2017,845129,Drying machines; of a dry linen capacity exceeding 10kg,8451
2017,845130,Ironing machines and presses (including fusing presses),8451
2017,845140,"Machines; for washing, bleaching or dyeing",8451
2017,845150,"Machines; for reeling, unreeling, folding, cutting or pinking textile fabrics",8451
2017,845180,"Machinery; for wringing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles; for applying paste to base fabric used in manufacture of floor coverings",8451
2017,845190,"Machinery; parts, of the machinery of heading no. 8451",8451
2017,845210,Sewing machines; of the household type,8452
2017,845221,"Sewing machines; (not household type), automatic units",8452
2017,845229,Sewing machines; not household or automatic unit type,8452
2017,845230,Sewing machine needles,8452
2017,845290,"Sewing machines; furniture, bases and covers for sewing machines and parts thereof, and other parts of sewing machines",8452
2017,845310,"Machinery; for preparing, tanning or working hides, skins or leather, other than sewing machines",8453
2017,845320,"Machinery; for making or repairing footwear, other than sewing machines",8453
2017,845380,"Machinery; for making or repairing articles of hides, skins or leather, other than sewing machines",8453
2017,845390,"Machinery; parts of those for preparing, tanning or working hides, skins or leather, for making or repairing footwear or other articles of hides, skin or leather, other than sewing machines",8453
2017,845410,Converters; of a type used in metallurgy or in metal foundries,8454
2017,845420,Ingot moulds and ladles; of a kind used in metallurgy or in metal foundries,8454
2017,845430,Casting machines; of a kind used in metallurgy or in metal foundries,8454
2017,845490,"Machines; parts of converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries",8454
2017,845510,Metal-rolling mills; tube mills,8455
2017,845521,Metal-rolling mills; hot or combination hot and cold rolling mills,8455
2017,845522,Metal-rolling mills; cold,8455
2017,845530,Metal-rolling mills; rolls thereof,8455
2017,845590,Metal-rolling mills; parts thereof,8455
2017,845611,Machine-tools; for working any material by removal of material; operated by laser,8456
2017,845612,Machine-tools; for working any material by removal of material; operated by other light or photon beam processes (not laser),8456
2017,845620,"Machine-tools; for working any material by removal of material, operated by ultrasonic processes",8456
2017,845630,"Machine-tools; for working any material by removal of material, operated by electro-discharge processes",8456
2017,845640,Machine tools; for working any material by removal of material; operated by plasma arc processes;,8456
2017,845650,Machine tools; for working any material by removal of material; operated by water-jet cutting machines,8456
2017,845690,Machine tools; for working any material by removal of material; operated by other processes n.e.c. in heading 8456,8456
2017,845710,Machining centres; for working metal,8457
2017,845720,"Machines; unit construction machines (single station), for working metal",8457
2017,845730,"Metal machines; multi-station transfer machines, for working metal",8457
2017,845811,"Lathes; for removing metal, horizontal, numerically controlled",8458
2017,845819,"Lathes; for removing metal, horizontal, other than numerically controlled",8458
2017,845891,"Lathes; for removing metal, numerically controlled, other than horizontal lathes",8458
2017,845899,"Lathes; for removing metal, other than horizontal or numerically controlled lathes",8458
2017,845910,"Machine-tools; way-type unit head machines, for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",8459
2017,845921,"Machine-tools; for drilling by removing metal, numerically controlled",8459
2017,845929,"Machine-tools; for drilling by removing metal, other than numerically controlled",8459
2017,845931,"Machine-tools; for boring-milling by removing metal, numerically controlled",8459
2017,845939,"Machine-tools; for boring-milling by removing metal, other than numerically controlled",8459
2017,845941,"Machine-tools; for boring by removing metal, numerically controlled boring machines, n.e.c. in heading 8459",8459
2017,845949,"Machine-tools; for boring by removing metal, not numerically controlled boring machines, n.e.c. in heading 8459",8459
2017,845951,"Machine-tools; for milling by removing metal, knee-type, numerically controlled",8459
2017,845959,"Machine-tools; for milling by removing metal, knee-type, other than numerically controlled",8459
2017,845961,"Machine-tools; for milling by removing metal, (not knee-type), numerically controlled",8459
2017,845969,"Machine-tools; for milling by removing metal, not knee-type, other than numerically controlled",8459
2017,845970,Machine-tools; for threading or tapping by removing metal,8459
2017,846012,"Machine-tools; flat-surface grinding machines, numerically controlled",8460
2017,846019,"Machine-tools; flat-surface grinding machines, other than numerically controlled",8460
2017,846022,"Machine-tools; grinding machines (excluding flat-surface), centreless, numerically controlled",8460
2017,846023,"Machine-tools; cylindrical grinding machines (excluding flat-surface and centreless), numerically controlled",8460
2017,846024,"Machine-tools; grinding machines (excluding flat-surface, cylindrical and centreless), numerically controlled",8460
2017,846029,"Machine-tools; grinding machines (excluding flat-surface), other than numerically controlled",8460
2017,846031,"Machine-tools; sharpening (tool or cutter grinding) machines, numerically controlled",8460
2017,846039,"Machine-tools; sharpening (tool or cutter grinding) machines, other than numerically controlled",8460
2017,846040,Machine-tools; for honing or lapping,8460
2017,846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460",8460
